id,type,student_id,name,features,week_number,course_name
774,student,S0775,张伟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6876923076923077), 'study_habit_consistency': 0.7194244604316546}",,
775,student,S0776,林洋,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7315384615384616), 'study_habit_consistency': 0.6984126984126984}",,
776,student,S0777,何秀英,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.67375), 'study_habit_consistency': 0.6578947368421053}",,
777,student,S0778,刘超,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7125), 'study_habit_consistency': 0.7155172413793104}",,
778,student,S0779,郭娟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7377777777777778), 'study_habit_consistency': 0.7142857142857143}",,
779,student,S0780,何平,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.713076923076923), 'study_habit_consistency': 0.6842105263157895}",,
780,student,S0781,徐芳,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.741), 'study_habit_consistency': 0.7628865979381443}",,
781,student,S0782,郭勇,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.6741573033707865}",,
782,student,S0783,张明,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6511111111111112), 'study_habit_consistency': 0.6979166666666666}",,
783,student,S0784,胡超,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7154545454545455), 'study_habit_consistency': 0.7457627118644068}",,
784,student,S0785,吴娟,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.7654320987654321}",,
785,student,S0786,朱勇,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.8079999999999999), 'study_habit_consistency': 0.75}",,
786,student,S0787,赵霞,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6427272727272727), 'study_habit_consistency': 0.6415094339622641}",,
787,student,S0788,马伟,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7241666666666667), 'study_habit_consistency': 0.7007874015748031}",,
788,student,S0789,何丽,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6922222222222223), 'study_habit_consistency': 0.7311827956989247}",,
789,student,S0790,徐磊,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7377777777777778), 'study_habit_consistency': 0.65}",,
790,student,S0791,罗娟,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.708), 'study_habit_consistency': 0.7142857142857143}",,
791,student,S0792,赵杰,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6738461538461539), 'study_habit_consistency': 0.7461538461538462}",,
792,student,S0793,孙强,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7055555555555556), 'study_habit_consistency': 0.7263157894736842}",,
793,student,S0794,马丽,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6633333333333333), 'study_habit_consistency': 0.7157894736842105}",,
794,student,S0795,孙军,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.748), 'study_habit_consistency': 0.693069306930693}",,
795,student,S0796,马洋,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.7064220183486238}",,
796,student,S0797,林静,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.703), 'study_habit_consistency': 0.6767676767676768}",,
797,student,S0798,杨娜,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7107692307692308), 'study_habit_consistency': 0.7175572519083969}",,
798,student,S0799,何勇,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.649090909090909), 'study_habit_consistency': 0.6761904761904762}",,
799,student,S0800,徐勇,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7009090909090909), 'study_habit_consistency': 0.7232142857142857}",,
800,student,S0801,吴丽,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6666666666666667), 'study_habit_consistency': 0.7027027027027027}",,
801,student,S0802,杨明,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.78625), 'study_habit_consistency': 0.7567567567567568}",,
802,student,S0803,高超,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6911111111111111), 'study_habit_consistency': 0.7777777777777778}",,
803,student,S0804,吴涛,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7076923076923077), 'study_habit_consistency': 0.7286821705426356}",,
804,student,S0805,李伟,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7342857142857143), 'study_habit_consistency': 0.7121212121212122}",,
805,student,S0806,高强,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7533333333333333), 'study_habit_consistency': 0.7074829931972789}",,
806,student,S0807,张娟,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6588888888888889), 'study_habit_consistency': 0.6483516483516484}",,
807,student,S0808,杨敏,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.713), 'study_habit_consistency': 0.6597938144329897}",,
808,student,S0809,高敏,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7116666666666667), 'study_habit_consistency': 0.6612903225806451}",,
809,student,S0810,马平,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.705), 'study_habit_consistency': 0.7132352941176471}",,
810,student,S0811,马平,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.665), 'study_habit_consistency': 0.6761904761904762}",,
811,student,S0812,吴磊,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6453846153846153), 'study_habit_consistency': 0.6511627906976745}",,
812,student,S0813,何秀英,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6525), 'study_habit_consistency': 0.7058823529411765}",,
813,student,S0814,马平,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.6896551724137931}",,
814,student,S0815,胡静,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.74125), 'study_habit_consistency': 0.7125}",,
815,student,S0816,何娜,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7366666666666667), 'study_habit_consistency': 0.7583333333333333}",,
816,student,S0817,胡涛,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.67875), 'study_habit_consistency': 0.7058823529411765}",,
817,student,S0818,陈洋,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6846153846153846), 'study_habit_consistency': 0.7540983606557377}",,
818,student,S0819,孙秀英,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6784615384615384), 'study_habit_consistency': 0.6771653543307087}",,
819,student,S0820,王娜,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.657142857142857), 'study_habit_consistency': 0.6956521739130435}",,
820,student,S0821,张洋,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.70625), 'study_habit_consistency': 0.7682926829268293}",,
821,student,S0822,朱涛,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.685), 'study_habit_consistency': 0.7155172413793104}",,
822,student,S0823,张秀英,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.728), 'study_habit_consistency': 0.74}",,
823,student,S0824,高勇,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7026666666666667), 'study_habit_consistency': 0.6821192052980133}",,
824,student,S0825,郭明,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.768595041322314}",,
825,student,S0826,徐磊,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7140000000000001), 'study_habit_consistency': 0.6060606060606061}",,
826,student,S0827,周强,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6825), 'study_habit_consistency': 0.7338709677419355}",,
827,student,S0828,杨勇,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7177777777777777), 'study_habit_consistency': 0.7865168539325843}",,
828,student,S0829,徐洋,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7427272727272727), 'study_habit_consistency': 0.7363636363636363}",,
829,student,S0830,郭敏,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7083333333333333), 'study_habit_consistency': 0.6779661016949152}",,
830,student,S0831,赵秀英,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7166666666666667), 'study_habit_consistency': 0.7548387096774194}",,
831,student,S0832,郭平,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6964285714285714), 'study_habit_consistency': 0.7279411764705882}",,
832,student,S0833,吴静,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.711), 'study_habit_consistency': 0.6504854368932039}",,
833,student,S0834,徐丽,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.7}",,
834,student,S0835,郭芳,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.73875), 'study_habit_consistency': 0.6904761904761905}",,
835,student,S0836,高平,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7013333333333334), 'study_habit_consistency': 0.7375886524822695}",,
836,student,S0837,李涛,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.66), 'study_habit_consistency': 0.7006802721088435}",,
837,student,S0838,马明,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7077777777777777), 'study_habit_consistency': 0.6}",,
838,student,S0839,林明,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.765), 'study_habit_consistency': 0.7142857142857143}",,
839,student,S0840,王伟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6881818181818181), 'study_habit_consistency': 0.7064220183486238}",,
840,student,S0841,何敏,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6972727272727274), 'study_habit_consistency': 0.6213592233009708}",,
841,student,S0842,周霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6692307692307692), 'study_habit_consistency': 0.7218045112781954}",,
842,student,S0843,何霞,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.728), 'study_habit_consistency': 0.7236842105263158}",,
843,student,S0844,何秀英,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.7439024390243902}",,
844,student,S0845,吴平,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7658333333333333), 'study_habit_consistency': 0.6141732283464567}",,
845,student,S0846,高平,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7411111111111112), 'study_habit_consistency': 0.7311827956989247}",,
846,student,S0847,杨静,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6775), 'study_habit_consistency': 0.7073170731707317}",,
847,student,S0848,郭磊,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7413333333333334), 'study_habit_consistency': 0.620253164556962}",,
848,student,S0849,刘杰,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.68875), 'study_habit_consistency': 0.6708860759493671}",,
849,student,S0850,李敏,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7364285714285714), 'study_habit_consistency': 0.7028985507246377}",,
850,student,S0851,杨涛,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7222222222222223), 'study_habit_consistency': 0.6956521739130435}",,
851,student,S0852,朱涛,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7366666666666667), 'study_habit_consistency': 0.8043478260869565}",,
852,student,S0853,陈秀英,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6722222222222223), 'study_habit_consistency': 0.7159090909090909}",,
853,student,S0854,王磊,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7109090909090909), 'study_habit_consistency': 0.5420560747663551}",,
854,student,S0855,周杰,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7118181818181819), 'study_habit_consistency': 0.7102803738317757}",,
855,student,S0856,罗秀英,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6486666666666666), 'study_habit_consistency': 0.7133757961783439}",,
856,student,S0857,高磊,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7193333333333334), 'study_habit_consistency': 0.7266666666666667}",,
857,student,S0858,刘强,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6785714285714286), 'study_habit_consistency': 0.6992481203007519}",,
858,student,S0859,黄洋,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7283333333333333), 'study_habit_consistency': 0.7288135593220338}",,
859,student,S0860,朱杰,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6759999999999999), 'study_habit_consistency': 0.78}",,
860,student,S0861,孙娟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.73), 'study_habit_consistency': 0.6551724137931034}",,
861,student,S0862,周平,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.6923076923076923), 'study_habit_consistency': 0.7}",,
862,student,S0863,罗伟,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.70375), 'study_habit_consistency': 0.6097560975609756}",,
863,student,S0864,马敏,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.618421052631579}",,
864,student,S0865,张丽,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6646666666666667), 'study_habit_consistency': 0.7039473684210527}",,
865,student,S0866,朱明,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.68), 'study_habit_consistency': 0.7425742574257426}",,
866,student,S0867,张娜,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.66375), 'study_habit_consistency': 0.7530864197530864}",,
867,student,S0868,陈平,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.75), 'study_habit_consistency': 0.7022900763358778}",,
868,student,S0869,李秀英,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7126666666666667), 'study_habit_consistency': 0.7911392405063291}",,
869,student,S0870,林军,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.763), 'study_habit_consistency': 0.6831683168316832}",,
870,student,S0871,何芳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7193333333333334), 'study_habit_consistency': 0.6540880503144654}",,
871,student,S0872,何艳,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7166666666666667), 'study_habit_consistency': 0.651685393258427}",,
872,student,S0873,张磊,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.7037037037037037}",,
873,student,S0874,何娟,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7183333333333333), 'study_habit_consistency': 0.7457627118644068}",,
874,student,S0875,赵艳,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7033333333333333), 'study_habit_consistency': 0.7261904761904762}",,
875,student,S0876,高伟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.75), 'study_habit_consistency': 0.743801652892562}",,
876,student,S0877,高杰,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7088888888888889), 'study_habit_consistency': 0.7045454545454546}",,
877,student,S0878,周平,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6609999999999999), 'study_habit_consistency': 0.6764705882352942}",,
878,student,S0879,何芳,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.5855555555555556), 'study_habit_consistency': 0.6666666666666666}",,
879,student,S0880,杨强,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.6744186046511628}",,
880,student,S0881,周伟,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7171428571428571), 'study_habit_consistency': 0.6971830985915493}",,
881,student,S0882,马芳,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6675), 'study_habit_consistency': 0.7142857142857143}",,
882,student,S0883,马洋,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6853846153846154), 'study_habit_consistency': 0.6641221374045801}",,
883,student,S0884,李洋,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6591666666666667), 'study_habit_consistency': 0.672}",,
884,student,S0885,杨军,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.6833333333333332), 'study_habit_consistency': 0.680672268907563}",,
885,student,S0886,郭涛,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6866666666666668), 'study_habit_consistency': 0.8048780487804879}",,
886,student,S0887,赵军,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.695), 'study_habit_consistency': 0.7047619047619048}",,
887,student,S0888,李秀英,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6936363636363636), 'study_habit_consistency': 0.6857142857142857}",,
888,student,S0889,赵勇,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6533333333333333), 'study_habit_consistency': 0.7978723404255319}",,
889,student,S0890,何敏,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.6638655462184874}",,
890,student,S0891,赵伟,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.725), 'study_habit_consistency': 0.6910569105691057}",,
891,student,S0892,李洋,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6855555555555556), 'study_habit_consistency': 0.7127659574468085}",,
892,student,S0893,周静,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7264285714285714), 'study_habit_consistency': 0.7708333333333334}",,
893,student,S0894,赵静,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6976923076923077), 'study_habit_consistency': 0.7293233082706767}",,
894,student,S0895,林勇,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.6931818181818182}",,
895,student,S0896,吴勇,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7040000000000001), 'study_habit_consistency': 0.7}",,
896,student,S0897,何勇,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6511111111111112), 'study_habit_consistency': 0.6413043478260869}",,
897,student,S0898,黄超,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6629999999999999), 'study_habit_consistency': 0.7706422018348624}",,
898,student,S0899,朱强,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.649090909090909), 'study_habit_consistency': 0.75}",,
899,student,S0900,林艳,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7281818181818182), 'study_habit_consistency': 0.6909090909090909}",,
900,student,S0901,张磊,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7563636363636363), 'study_habit_consistency': 0.7545454545454545}",,
901,student,S0902,李强,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.7515527950310559}",,
902,student,S0903,林磊,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7422222222222223), 'study_habit_consistency': 0.5531914893617021}",,
903,student,S0904,徐娜,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.78), 'study_habit_consistency': 0.75}",,
904,student,S0905,徐磊,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.7544444444444445), 'study_habit_consistency': 0.6804123711340206}",,
905,student,S0906,何静,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6507692307692308), 'study_habit_consistency': 0.6194029850746269}",,
906,student,S0907,杨娟,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7318181818181819), 'study_habit_consistency': 0.7477477477477478}",,
907,student,S0908,林平,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.758), 'study_habit_consistency': 0.6504854368932039}",,
908,student,S0909,李超,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7113333333333334), 'study_habit_consistency': 0.6762589928057554}",,
909,student,S0910,何磊,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7242857142857143), 'study_habit_consistency': 0.7573529411764706}",,
910,student,S0911,赵强,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6579999999999999), 'study_habit_consistency': 0.6912751677852349}",,
911,student,S0912,马娟,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7026666666666667), 'study_habit_consistency': 0.6733333333333333}",,
912,student,S0913,陈芳,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.6986301369863014}",,
913,student,S0914,杨涛,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7154545454545455), 'study_habit_consistency': 0.6880733944954128}",,
914,student,S0915,罗明,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.730909090909091), 'study_habit_consistency': 0.6636363636363637}",,
915,student,S0916,杨磊,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.6857142857142857}",,
916,student,S0917,李明,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7709999999999999), 'study_habit_consistency': 0.797979797979798}",,
917,student,S0918,杨洋,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.698), 'study_habit_consistency': 0.7623762376237624}",,
918,student,S0919,吴秀英,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6709999999999999), 'study_habit_consistency': 0.7052631578947368}",,
919,student,S0920,黄强,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6966666666666668), 'study_habit_consistency': 0.72}",,
920,student,S0921,郭霞,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6888888888888889), 'study_habit_consistency': 0.6413043478260869}",,
921,student,S0922,黄娜,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7175), 'study_habit_consistency': 0.6916666666666667}",,
922,student,S0923,高磊,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.74125), 'study_habit_consistency': 0.7088607594936709}",,
923,student,S0924,赵洋,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 6, 'academic_performance': np.float64(0.7641666666666667), 'study_habit_consistency': 0.75}",,
924,student,S0925,罗霞,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.6475), 'study_habit_consistency': 0.78125}",,
